new_filename,original_filename,ego_agent_idx,interactivity_score,map_id
map_000536.bin,map_000323.bin,19,0.827677,323
map_000537.bin,map_034628.bin,1,0.827658,34628
map_000538.bin,map_017648.bin,31,0.827404,17648
map_000539.bin,map_019794.bin,4,0.827249,19794
map_000540.bin,map_015005.bin,6,0.827115,15005
map_000541.bin,map_019468.bin,1,0.827090,19468
map_000542.bin,map_021070.bin,27,0.827084,21070
map_000543.bin,map_015299.bin,1,0.827030,15299
map_000544.bin,map_026714.bin,47,0.826964,26714
map_000545.bin,map_008910.bin,46,0.826782,8910
map_000546.bin,map_017105.bin,23,0.826435,17105
map_000547.bin,map_012774.bin,25,0.826369,12774
map_000548.bin,map_010347.bin,14,0.826318,10347
map_000549.bin,map_038900.bin,7,0.826244,38900
map_000550.bin,map_036496.bin,56,0.826225,36496
map_000551.bin,map_024725.bin,10,0.826140,24725
map_000552.bin,map_008896.bin,2,0.826095,8896
map_000553.bin,map_025822.bin,30,0.826077,25822
map_000554.bin,map_007796.bin,5,0.825772,7796
map_000555.bin,map_041303.bin,11,0.825681,41303
map_000556.bin,map_030351.bin,1,0.825639,30351
map_000557.bin,map_002565.bin,4,0.825397,2565
map_000558.bin,map_030054.bin,8,0.825306,30054
map_000559.bin,map_020595.bin,25,0.825115,20595
map_000560.bin,map_038529.bin,5,0.825091,38529
map_000561.bin,map_013102.bin,3,0.825014,13102
map_000562.bin,map_010780.bin,2,0.824992,10780
map_000563.bin,map_005523.bin,40,0.824934,5523
map_000564.bin,map_026045.bin,1,0.824857,26045
map_000565.bin,map_022317.bin,1,0.824700,22317
map_000566.bin,map_002039.bin,30,0.824554,2039
map_000567.bin,map_033841.bin,2,0.824475,33841
map_000568.bin,map_012355.bin,13,0.824417,12355
map_000569.bin,map_009058.bin,12,0.824393,9058
map_000570.bin,map_014622.bin,1,0.824323,14622
map_000571.bin,map_026133.bin,36,0.824228,26133
map_000572.bin,map_024467.bin,9,0.824089,24467
map_000573.bin,map_038577.bin,8,0.824057,38577
map_000574.bin,map_023452.bin,44,0.824016,23452
map_000575.bin,map_038559.bin,14,0.823855,38559
map_000576.bin,map_008525.bin,26,0.823716,8525
map_000577.bin,map_010347.bin,4,0.823703,10347
map_000578.bin,map_032408.bin,3,0.823697,32408
map_000579.bin,map_024109.bin,1,0.823635,24109
map_000580.bin,map_036734.bin,66,0.823592,36734
map_000581.bin,map_013276.bin,26,0.823591,13276
map_000582.bin,map_018324.bin,50,0.823464,18324
map_000583.bin,map_005108.bin,11,0.823415,5108
map_000584.bin,map_021267.bin,2,0.823374,21267
map_000585.bin,map_041494.bin,1,0.823302,41494
map_000586.bin,map_028445.bin,3,0.823298,28445
map_000587.bin,map_017244.bin,5,0.823236,17244
map_000588.bin,map_023249.bin,19,0.823092,23249
map_000589.bin,map_017607.bin,0,0.823067,17607
map_000590.bin,map_003378.bin,1,0.823019,3378
map_000591.bin,map_017889.bin,25,0.823005,17889
map_000592.bin,map_011650.bin,12,0.822770,11650
map_000593.bin,map_009786.bin,3,0.822328,9786
map_000594.bin,map_003906.bin,8,0.822317,3906
map_000595.bin,map_025580.bin,78,0.822103,25580
map_000596.bin,map_040593.bin,8,0.822053,40593
map_000597.bin,map_039813.bin,1,0.821825,39813
map_000598.bin,map_004368.bin,44,0.821761,4368
map_000599.bin,map_023061.bin,41,0.821557,23061
map_000600.bin,map_014915.bin,16,0.821421,14915
map_000601.bin,map_033031.bin,27,0.821414,33031
map_000602.bin,map_024575.bin,6,0.821394,24575
map_000603.bin,map_041471.bin,40,0.821379,41471
map_000604.bin,map_019135.bin,75,0.821213,19135
map_000605.bin,map_025804.bin,12,0.821161,25804
map_000606.bin,map_015299.bin,11,0.821098,15299
map_000607.bin,map_017618.bin,7,0.821064,17618
map_000608.bin,map_030914.bin,68,0.821042,30914
map_000609.bin,map_002243.bin,58,0.821024,2243
map_000610.bin,map_036649.bin,32,0.821019,36649
map_000611.bin,map_013753.bin,9,0.820853,13753
map_000612.bin,map_024926.bin,13,0.820821,24926
map_000613.bin,map_006591.bin,9,0.820787,6591
map_000614.bin,map_027790.bin,6,0.820730,27790
map_000615.bin,map_028445.bin,13,0.820573,28445
map_000616.bin,map_007759.bin,114,0.820559,7759
map_000617.bin,map_034037.bin,19,0.820530,34037
map_000618.bin,map_014090.bin,113,0.820509,14090
map_000619.bin,map_017333.bin,0,0.820484,17333
map_000620.bin,map_013234.bin,42,0.820387,13234
map_000621.bin,map_002274.bin,85,0.820314,2274
map_000622.bin,map_010680.bin,25,0.820241,10680
map_000623.bin,map_010490.bin,23,0.820192,10490
map_000624.bin,map_038371.bin,11,0.820163,38371
map_000625.bin,map_029350.bin,59,0.820140,29350
map_000626.bin,map_037106.bin,11,0.820033,37106
map_000627.bin,map_000620.bin,17,0.820024,620
map_000628.bin,map_009983.bin,14,0.820000,9983
map_000629.bin,map_022148.bin,11,0.819967,22148
map_000630.bin,map_021137.bin,5,0.819920,21137
map_000631.bin,map_023914.bin,22,0.819855,23914
map_000632.bin,map_035538.bin,7,0.819713,35538
map_000633.bin,map_037864.bin,11,0.819696,37864
map_000634.bin,map_008269.bin,6,0.819637,8269
map_000635.bin,map_020662.bin,94,0.819478,20662
map_000636.bin,map_016932.bin,1,0.819467,16932
map_000637.bin,map_011777.bin,0,0.819458,11777
map_000638.bin,map_038449.bin,65,0.819398,38449
map_000639.bin,map_031961.bin,40,0.819324,31961
map_000640.bin,map_024476.bin,51,0.819283,24476
map_000641.bin,map_020187.bin,8,0.819205,20187
map_000642.bin,map_027035.bin,25,0.819074,27035
map_000643.bin,map_026875.bin,44,0.818981,26875
map_000644.bin,map_040908.bin,54,0.818945,40908
map_000645.bin,map_011807.bin,3,0.818943,11807
map_000646.bin,map_009677.bin,63,0.818915,9677
map_000647.bin,map_019342.bin,11,0.818859,19342
map_000648.bin,map_012547.bin,2,0.818768,12547
map_000649.bin,map_015347.bin,15,0.818749,15347
map_000650.bin,map_022469.bin,33,0.818525,22469
map_000651.bin,map_000137.bin,26,0.818486,137
map_000652.bin,map_005595.bin,33,0.818385,5595
map_000653.bin,map_017530.bin,34,0.818317,17530
map_000654.bin,map_016064.bin,42,0.818281,16064
map_000655.bin,map_016795.bin,137,0.818241,16795
map_000656.bin,map_023466.bin,8,0.818228,23466
map_000657.bin,map_037976.bin,1,0.818203,37976
map_000658.bin,map_008230.bin,34,0.818084,8230
map_000659.bin,map_003531.bin,22,0.818046,3531
map_000660.bin,map_008373.bin,73,0.818010,8373
map_000661.bin,map_015288.bin,0,0.817966,15288
map_000662.bin,map_034887.bin,21,0.817926,34887
map_000663.bin,map_009596.bin,6,0.817843,9596
map_000664.bin,map_019572.bin,25,0.817834,19572
map_000665.bin,map_013920.bin,38,0.817820,13920
map_000666.bin,map_013567.bin,21,0.817799,13567
map_000667.bin,map_009312.bin,40,0.817785,9312
map_000668.bin,map_025568.bin,23,0.817781,25568
map_000669.bin,map_022558.bin,69,0.817709,22558
map_000670.bin,map_009593.bin,67,0.817634,9593
map_000671.bin,map_040664.bin,33,0.817562,40664
map_000672.bin,map_016774.bin,3,0.817549,16774
map_000673.bin,map_031710.bin,36,0.817529,31710
map_000674.bin,map_010342.bin,8,0.817378,10342
map_000675.bin,map_015347.bin,4,0.817373,15347
map_000676.bin,map_022868.bin,31,0.817369,22868
map_000677.bin,map_019410.bin,7,0.817343,19410
map_000678.bin,map_009838.bin,25,0.817333,9838
map_000679.bin,map_031710.bin,28,0.817319,31710
map_000680.bin,map_039449.bin,7,0.817284,39449
map_000681.bin,map_038097.bin,33,0.817055,38097
map_000682.bin,map_019747.bin,6,0.817043,19747
map_000683.bin,map_025546.bin,22,0.816810,25546
map_000684.bin,map_010222.bin,33,0.816795,10222
map_000685.bin,map_027777.bin,109,0.816427,27777
map_000686.bin,map_012526.bin,56,0.816376,12526
map_000687.bin,map_034037.bin,32,0.816282,34037
map_000688.bin,map_003042.bin,38,0.816227,3042
map_000689.bin,map_023425.bin,23,0.816152,23425
map_000690.bin,map_029556.bin,55,0.815999,29556
map_000691.bin,map_034483.bin,13,0.815951,34483
map_000692.bin,map_037530.bin,10,0.815913,37530
map_000693.bin,map_033465.bin,2,0.815795,33465
map_000694.bin,map_013599.bin,32,0.815706,13599
map_000695.bin,map_010884.bin,20,0.815662,10884
map_000696.bin,map_038887.bin,53,0.815632,38887
map_000697.bin,map_014311.bin,61,0.815593,14311
map_000698.bin,map_025603.bin,117,0.815566,25603
map_000699.bin,map_008634.bin,25,0.815493,8634
map_000700.bin,map_019677.bin,31,0.815488,19677
map_000701.bin,map_032107.bin,22,0.815455,32107
map_000702.bin,map_006337.bin,0,0.815336,6337
map_000703.bin,map_037514.bin,30,0.815331,37514
map_000704.bin,map_015764.bin,0,0.815024,15764
map_000705.bin,map_036126.bin,13,0.814992,36126
map_000706.bin,map_038569.bin,5,0.814825,38569
map_000707.bin,map_012269.bin,23,0.814636,12269
map_000708.bin,map_008365.bin,11,0.814288,8365
map_000709.bin,map_009733.bin,1,0.814128,9733
map_000710.bin,map_009889.bin,48,0.814102,9889
map_000711.bin,map_005373.bin,22,0.814062,5373
map_000712.bin,map_003513.bin,14,0.813976,3513
map_000713.bin,map_041725.bin,21,0.813925,41725
map_000714.bin,map_012442.bin,0,0.813798,12442
map_000715.bin,map_012719.bin,20,0.813797,12719
map_000716.bin,map_021561.bin,47,0.813596,21561
map_000717.bin,map_000779.bin,0,0.813586,779
map_000718.bin,map_002446.bin,8,0.813565,2446
map_000719.bin,map_029682.bin,3,0.813543,29682
map_000720.bin,map_029546.bin,20,0.813481,29546
map_000721.bin,map_026198.bin,4,0.813426,26198
map_000722.bin,map_032281.bin,3,0.813021,32281
map_000723.bin,map_009983.bin,1,0.812927,9983
map_000724.bin,map_014763.bin,134,0.812827,14763
map_000725.bin,map_040530.bin,4,0.812815,40530
map_000726.bin,map_016349.bin,9,0.812647,16349
map_000727.bin,map_024887.bin,5,0.812576,24887
map_000728.bin,map_041186.bin,16,0.812502,41186
map_000729.bin,map_029142.bin,103,0.812326,29142
map_000730.bin,map_012660.bin,19,0.812308,12660
map_000731.bin,map_019572.bin,12,0.812283,19572
map_000732.bin,map_012136.bin,1,0.812269,12136
map_000733.bin,map_010600.bin,21,0.812211,10600
map_000734.bin,map_012237.bin,37,0.812064,12237
map_000735.bin,map_039611.bin,30,0.811894,39611
map_000736.bin,map_000760.bin,47,0.811750,760
map_000737.bin,map_041303.bin,17,0.811722,41303
map_000738.bin,map_019239.bin,23,0.811681,19239
map_000739.bin,map_039644.bin,7,0.811629,39644
map_000740.bin,map_022361.bin,25,0.811589,22361
map_000741.bin,map_008038.bin,57,0.811498,8038
map_000742.bin,map_004148.bin,19,0.811445,4148
map_000743.bin,map_036590.bin,21,0.811385,36590
map_000744.bin,map_036627.bin,92,0.811324,36627
map_000745.bin,map_040459.bin,24,0.811321,40459
map_000746.bin,map_020595.bin,16,0.811311,20595
map_000747.bin,map_036017.bin,64,0.811225,36017
map_000748.bin,map_021319.bin,35,0.811091,21319
map_000749.bin,map_019762.bin,37,0.811004,19762
map_000750.bin,map_020307.bin,5,0.810971,20307
map_000751.bin,map_017231.bin,3,0.810971,17231
map_000752.bin,map_022422.bin,4,0.810843,22422
map_000753.bin,map_033258.bin,20,0.810766,33258
map_000754.bin,map_018777.bin,34,0.810726,18777
map_000755.bin,map_035614.bin,23,0.810699,35614
map_000756.bin,map_026195.bin,111,0.810698,26195
map_000757.bin,map_003899.bin,6,0.810683,3899
map_000758.bin,map_012136.bin,22,0.810454,12136
map_000759.bin,map_022945.bin,40,0.810444,22945
map_000760.bin,map_031609.bin,19,0.810388,31609
map_000761.bin,map_039723.bin,16,0.810350,39723
map_000762.bin,map_013396.bin,32,0.810278,13396
map_000763.bin,map_003802.bin,33,0.810183,3802
map_000764.bin,map_028521.bin,15,0.810047,28521
map_000765.bin,map_037603.bin,65,0.810044,37603
map_000766.bin,map_027567.bin,5,0.810025,27567
map_000767.bin,map_041082.bin,34,0.809944,41082
map_000768.bin,map_015140.bin,40,0.809751,15140
map_000769.bin,map_026212.bin,1,0.809698,26212
map_000770.bin,map_002939.bin,2,0.809695,2939
map_000771.bin,map_035983.bin,18,0.809572,35983
map_000772.bin,map_002726.bin,94,0.809434,2726
map_000773.bin,map_041558.bin,20,0.809432,41558
map_000774.bin,map_027469.bin,44,0.809192,27469
map_000775.bin,map_020739.bin,10,0.809106,20739
map_000776.bin,map_007923.bin,3,0.809031,7923
map_000777.bin,map_001920.bin,11,0.809017,1920
map_000778.bin,map_037891.bin,35,0.808853,37891
map_000779.bin,map_030978.bin,6,0.808848,30978
map_000780.bin,map_009214.bin,6,0.808660,9214
map_000781.bin,map_040432.bin,75,0.808595,40432
map_000782.bin,map_003526.bin,5,0.808545,3526
map_000783.bin,map_041141.bin,6,0.808525,41141
map_000784.bin,map_039813.bin,19,0.808495,39813
map_000785.bin,map_035813.bin,63,0.808490,35813
map_000786.bin,map_019623.bin,24,0.808405,19623
map_000787.bin,map_013946.bin,8,0.808402,13946
map_000788.bin,map_022412.bin,18,0.808172,22412
map_000789.bin,map_036883.bin,0,0.808058,36883
map_000790.bin,map_004401.bin,8,0.807902,4401
map_000791.bin,map_013515.bin,5,0.807882,13515
map_000792.bin,map_019040.bin,6,0.807856,19040
map_000793.bin,map_041532.bin,20,0.807836,41532
map_000794.bin,map_019897.bin,18,0.807782,19897
map_000795.bin,map_007835.bin,31,0.807753,7835
map_000796.bin,map_030881.bin,60,0.807703,30881
map_000797.bin,map_032035.bin,25,0.807683,32035
map_000798.bin,map_001159.bin,24,0.807658,1159
map_000799.bin,map_023857.bin,107,0.807543,23857
map_000800.bin,map_006886.bin,25,0.807527,6886
map_000801.bin,map_037091.bin,18,0.807407,37091
map_000802.bin,map_040609.bin,6,0.807333,40609
map_000803.bin,map_024836.bin,39,0.807285,24836
map_000804.bin,map_036404.bin,11,0.807255,36404
map_000805.bin,map_019807.bin,68,0.807157,19807
map_000806.bin,map_031789.bin,53,0.807121,31789
map_000807.bin,map_021369.bin,31,0.807064,21369
map_000808.bin,map_029041.bin,15,0.807029,29041
map_000809.bin,map_032313.bin,31,0.806814,32313
map_000810.bin,map_038434.bin,1,0.806674,38434
map_000811.bin,map_002776.bin,35,0.806635,2776
map_000812.bin,map_007913.bin,16,0.806631,7913
map_000813.bin,map_006512.bin,36,0.806615,6512
map_000814.bin,map_008340.bin,11,0.806483,8340
map_000815.bin,map_038152.bin,1,0.806388,38152
map_000816.bin,map_020101.bin,10,0.806269,20101
map_000817.bin,map_039799.bin,17,0.806181,39799
map_000818.bin,map_012582.bin,10,0.806156,12582
map_000819.bin,map_027986.bin,4,0.806147,27986
map_000820.bin,map_016914.bin,9,0.806118,16914
map_000821.bin,map_011628.bin,1,0.805962,11628
map_000822.bin,map_041627.bin,8,0.805898,41627
map_000823.bin,map_003159.bin,18,0.805728,3159
map_000824.bin,map_009253.bin,7,0.805657,9253
map_000825.bin,map_000620.bin,11,0.805595,620
map_000826.bin,map_003023.bin,47,0.805548,3023
map_000827.bin,map_030243.bin,9,0.805436,30243
map_000828.bin,map_029144.bin,18,0.805380,29144
map_000829.bin,map_009072.bin,24,0.805377,9072
map_000830.bin,map_030187.bin,21,0.805332,30187
map_000831.bin,map_003151.bin,23,0.805133,3151
map_000832.bin,map_008882.bin,15,0.805107,8882
map_000833.bin,map_008439.bin,2,0.805056,8439
map_000834.bin,map_002246.bin,12,0.804943,2246
map_000835.bin,map_021780.bin,7,0.804775,21780
map_000836.bin,map_002145.bin,3,0.804618,2145
map_000837.bin,map_007592.bin,6,0.804572,7592
map_000838.bin,map_021897.bin,8,0.804556,21897
map_000839.bin,map_029030.bin,77,0.804524,29030
map_000840.bin,map_011719.bin,9,0.804478,11719
map_000841.bin,map_024094.bin,17,0.804412,24094
map_000842.bin,map_040747.bin,49,0.804146,40747
map_000843.bin,map_013211.bin,2,0.804107,13211
map_000844.bin,map_017530.bin,43,0.804003,17530
map_000845.bin,map_015299.bin,25,0.803789,15299
map_000846.bin,map_041341.bin,17,0.803721,41341
map_000847.bin,map_009881.bin,15,0.803411,9881
map_000848.bin,map_002573.bin,155,0.803361,2573
map_000849.bin,map_009913.bin,16,0.803230,9913
map_000850.bin,map_015824.bin,7,0.803130,15824
map_000851.bin,map_008867.bin,0,0.803108,8867
map_000852.bin,map_013179.bin,48,0.803071,13179
map_000853.bin,map_026035.bin,22,0.803041,26035
map_000854.bin,map_029647.bin,6,0.802970,29647
map_000855.bin,map_027465.bin,24,0.802898,27465
map_000856.bin,map_024770.bin,0,0.802896,24770
map_000857.bin,map_019718.bin,27,0.802781,19718
map_000858.bin,map_007288.bin,41,0.802778,7288
map_000859.bin,map_008282.bin,6,0.802748,8282
map_000860.bin,map_012413.bin,31,0.802610,12413
map_000861.bin,map_025894.bin,85,0.802609,25894
map_000862.bin,map_041281.bin,1,0.802606,41281
map_000863.bin,map_023231.bin,9,0.802571,23231
map_000864.bin,map_037248.bin,63,0.802290,37248
map_000865.bin,map_020595.bin,9,0.802127,20595
map_000866.bin,map_014080.bin,65,0.802110,14080
map_000867.bin,map_021514.bin,52,0.802073,21514
map_000868.bin,map_011954.bin,13,0.802046,11954
map_000869.bin,map_023478.bin,12,0.801904,23478
map_000870.bin,map_007912.bin,11,0.801821,7912
map_000871.bin,map_038791.bin,31,0.801778,38791
map_000872.bin,map_006949.bin,21,0.801686,6949
map_000873.bin,map_000525.bin,12,0.801669,525
map_000874.bin,map_023132.bin,10,0.801667,23132
map_000875.bin,map_038122.bin,36,0.801657,38122
map_000876.bin,map_001783.bin,7,0.801599,1783
map_000877.bin,map_031888.bin,40,0.801587,31888
map_000878.bin,map_025938.bin,26,0.801489,25938
map_000879.bin,map_017160.bin,14,0.801344,17160
map_000880.bin,map_035158.bin,44,0.801160,35158
map_000881.bin,map_038519.bin,23,0.801079,38519
map_000882.bin,map_008318.bin,21,0.801074,8318
map_000883.bin,map_027453.bin,19,0.801066,27453
map_000884.bin,map_001500.bin,6,0.800982,1500
map_000885.bin,map_015140.bin,1,0.800933,15140
map_000886.bin,map_007453.bin,3,0.800926,7453
map_000887.bin,map_035614.bin,21,0.800850,35614
map_000888.bin,map_041346.bin,57,0.800846,41346
map_000889.bin,map_008525.bin,25,0.800815,8525
map_000890.bin,map_041228.bin,27,0.800600,41228
map_000891.bin,map_016764.bin,17,0.800332,16764
map_000892.bin,map_021267.bin,5,0.800324,21267
map_000893.bin,map_025470.bin,52,0.800132,25470
map_000894.bin,map_007170.bin,54,0.800123,7170
map_000895.bin,map_020808.bin,2,0.800122,20808
map_000896.bin,map_017084.bin,2,0.800091,17084
map_000897.bin,map_021114.bin,1,0.800002,21114
map_000898.bin,map_002010.bin,9,0.799961,2010
map_000899.bin,map_021664.bin,22,0.799950,21664
map_000900.bin,map_012136.bin,40,0.799924,12136
map_000901.bin,map_034548.bin,19,0.799847,34548
map_000902.bin,map_034017.bin,43,0.799836,34017
map_000903.bin,map_004925.bin,4,0.799716,4925
map_000904.bin,map_020164.bin,6,0.799662,20164
map_000905.bin,map_017889.bin,18,0.799611,17889
map_000906.bin,map_032001.bin,16,0.799601,32001
map_000907.bin,map_026908.bin,20,0.799583,26908
map_000908.bin,map_012657.bin,12,0.799559,12657
map_000909.bin,map_009672.bin,5,0.799539,9672
map_000910.bin,map_021150.bin,9,0.799538,21150
map_000911.bin,map_039567.bin,32,0.799536,39567
map_000912.bin,map_027362.bin,7,0.799520,27362
map_000913.bin,map_040207.bin,18,0.799476,40207
map_000914.bin,map_011106.bin,85,0.799429,11106
map_000915.bin,map_032973.bin,30,0.799380,32973
map_000916.bin,map_018623.bin,47,0.799319,18623
map_000917.bin,map_041595.bin,2,0.799220,41595
map_000918.bin,map_011999.bin,5,0.799212,11999
map_000919.bin,map_008026.bin,99,0.799114,8026
map_000920.bin,map_011384.bin,15,0.799072,11384
map_000921.bin,map_029357.bin,5,0.799004,29357
map_000922.bin,map_034457.bin,15,0.798861,34457
map_000923.bin,map_002246.bin,24,0.798860,2246
map_000924.bin,map_023914.bin,39,0.798741,23914
map_000925.bin,map_024037.bin,74,0.798716,24037
map_000926.bin,map_027465.bin,22,0.798689,27465
map_000927.bin,map_007515.bin,2,0.798680,7515
map_000928.bin,map_024475.bin,3,0.798641,24475
map_000929.bin,map_016782.bin,3,0.798588,16782
map_000930.bin,map_004844.bin,17,0.798390,4844
map_000931.bin,map_016889.bin,38,0.798374,16889
map_000932.bin,map_003981.bin,12,0.798187,3981
map_000933.bin,map_029875.bin,26,0.798165,29875
map_000934.bin,map_004192.bin,58,0.798108,4192
map_000935.bin,map_019175.bin,14,0.798043,19175
map_000936.bin,map_033061.bin,8,0.797822,33061
map_000937.bin,map_041532.bin,8,0.797729,41532
map_000938.bin,map_027027.bin,50,0.797690,27027
map_000939.bin,map_025526.bin,64,0.797616,25526
map_000940.bin,map_003289.bin,79,0.797606,3289
map_000941.bin,map_019665.bin,59,0.797517,19665
map_000942.bin,map_029248.bin,49,0.797497,29248
map_000943.bin,map_029166.bin,4,0.797472,29166
map_000944.bin,map_027237.bin,3,0.797398,27237
map_000945.bin,map_033061.bin,108,0.797368,33061
map_000946.bin,map_022469.bin,22,0.797311,22469
map_000947.bin,map_027171.bin,42,0.797240,27171
map_000948.bin,map_032841.bin,24,0.797234,32841
map_000949.bin,map_035589.bin,20,0.797089,35589
map_000950.bin,map_029152.bin,57,0.797001,29152
map_000951.bin,map_020164.bin,5,0.796965,20164
map_000952.bin,map_009288.bin,18,0.796805,9288
map_000953.bin,map_019656.bin,29,0.796804,19656
map_000954.bin,map_039450.bin,6,0.796746,39450
map_000955.bin,map_016490.bin,24,0.796715,16490
map_000956.bin,map_039527.bin,102,0.796700,39527
map_000957.bin,map_025436.bin,69,0.796689,25436
map_000958.bin,map_008244.bin,6,0.796647,8244
map_000959.bin,map_017022.bin,29,0.796590,17022
map_000960.bin,map_010342.bin,9,0.796541,10342
map_000961.bin,map_038682.bin,17,0.796507,38682
map_000962.bin,map_018150.bin,42,0.796485,18150
map_000963.bin,map_022411.bin,8,0.796405,22411
map_000964.bin,map_026009.bin,36,0.796386,26009
map_000965.bin,map_022867.bin,8,0.796361,22867
map_000966.bin,map_012831.bin,5,0.796291,12831
map_000967.bin,map_005728.bin,3,0.796082,5728
map_000968.bin,map_030858.bin,44,0.795952,30858
map_000969.bin,map_028412.bin,15,0.795887,28412
map_000970.bin,map_031545.bin,41,0.795876,31545
map_000971.bin,map_019335.bin,4,0.795730,19335
map_000972.bin,map_028817.bin,24,0.795558,28817
map_000973.bin,map_024475.bin,1,0.795450,24475
map_000974.bin,map_038340.bin,3,0.795412,38340
map_000975.bin,map_006238.bin,36,0.795408,6238
map_000976.bin,map_007042.bin,18,0.795400,7042
map_000977.bin,map_020739.bin,15,0.795392,20739
map_000978.bin,map_018948.bin,33,0.795245,18948
map_000979.bin,map_014396.bin,0,0.795215,14396
map_000980.bin,map_023552.bin,57,0.795173,23552
map_000981.bin,map_020567.bin,9,0.795168,20567
map_000982.bin,map_041603.bin,25,0.795106,41603
map_000983.bin,map_029959.bin,54,0.795037,29959
map_000984.bin,map_009773.bin,70,0.794975,9773
map_000985.bin,map_018036.bin,7,0.794955,18036
map_000986.bin,map_004534.bin,2,0.794795,4534
map_000987.bin,map_027909.bin,38,0.794779,27909
map_000988.bin,map_036263.bin,9,0.794758,36263
map_000989.bin,map_019914.bin,17,0.794663,19914
map_000990.bin,map_013224.bin,15,0.794638,13224
map_000991.bin,map_033783.bin,14,0.794552,33783
map_000992.bin,map_041724.bin,1,0.794534,41724
map_000993.bin,map_038577.bin,2,0.794376,38577
map_000994.bin,map_040744.bin,24,0.794215,40744
map_000995.bin,map_013535.bin,5,0.794174,13535
map_000996.bin,map_001679.bin,4,0.794135,1679
map_000997.bin,map_038564.bin,4,0.794102,38564
map_000998.bin,map_002012.bin,40,0.794042,2012
map_000999.bin,map_013309.bin,17,0.794000,13309
